city_x	station_id	request_date	answer_date	bike_available	name	address	banking	bonus	bike_stands	available_bike_stands	available_bikes	status	last_update	city_y	id	company	latitude	longitude	altitude	id_pollution	dist_bike_pollution
marseille	1226	2022-06-02T17:59:28	2022-06-02T20:04	0	1226-PLAINE-ST PIERRE	PLAINE ST PIERRE - RUE SAINT PIERRE ANGLE PLACE JEAN JAURES	True	True	18	18.0	0.0	OPEN	1650455636000.0	marseille	1226	JCDeceaux	43.294184	5.38605	50.0	FR03047	0.3968367592007786
marseille	7151	2022-06-02T17:57:15	2022-06-02T20:04	8	7151-PASTEUR	PASTEUR - 25 AVENUE PASTEUR	True	False	16	1.0	15.0	OPEN	1650455469000.0	marseille	7151	JCDeceaux	43.290716834278136	5.359258014511654	23.0	FR03047	2.16510308055676
marseille	9259	2022-06-02T17:56:34	2022-06-02T20:04	0	9259-LANCIER-MARTHELINE	LANCIER MARTHELINE - ANGLE CHEMIN DU LANCIER ET AVENUE DE LA  MARTHELINE	True	False	15	13.0	2.0	OPEN	1650455396000.0	marseille	9259	JCDeceaux	43.24759828978683	5.397126739923842	31.0	FR03045	1.814138856115788
marseille	6253	2022-06-02T17:59:58	2022-06-02T20:04	6	06253 - ROME SYLVABELLE	angle rue de rome rue sylvabelle	True	False	12	11.0	1.0	OPEN	1650455244000.0	marseille	6253	JCDeceaux	43.290022	5.381324	29.0	FR03047	0.7875682054901202
marseille	8310	2022-06-02T17:57:20	2022-06-02T20:04	4	8310- CANTINI REGE	Avenue Jules Cantini croisement Rue Louis Rège sur parvis	True	False	18	7.0	10.0	OPEN	1650455486000.0	marseille	8310	JCDeceaux	43.281484	5.391515	25.0	FR03006	0.7471890075058021
marseille	6154	2022-06-02T18:04:02	2022-06-02T20:04	2	6154-PIERRE PUGET BRETEUIL	PIERRE PUGET BRETEUIL - COURS PIERRE PUGET ANGLE RUE BRETEUIL	True	False	8	7.0	1.0	OPEN	1650455646000.0	marseille	6154	JCDeceaux	43.290329770206334	5.375548341850035	21.0	FR03047	0.9848748473693576
marseille	5284	2022-06-02T18:02:49	2022-06-02T20:04	3	5284 - BAILLE-HOPITAL-CONCEPTION	BAILLE HOPITAL CONCEPTION - BOULEVARD BAILLE FACE A L'ENTREE PRINCIPALE DE L'HOPITAL DE LA CONCEPTION	True	False	13	9.0	4.0	OPEN	1650455165000.0	marseille	5284	JCDeceaux	43.28936342586655	5.39631317835792	34.0	FR03002	0.3453694109199768
marseille	2240	2022-06-02T18:05:14	2022-06-02T20:04	1	2240-DAMES - TERRAS	DAMES TERRAS - BOULEVARD DES DAMES ANGLE RUE DU TERRAS	True	False	9	9.0	0.0	OPEN	1650455305000.0	marseille	2240	JCDeceaux	43.301805741199246	5.372302255725486	35.0	FR03047	1.079090963241073
marseille	1302	2022-06-02T18:01:18	2022-06-02T20:04	8	1302-COLBERT -SAINTE BARBE	COLBERT SAINTE BARBE - RUE COLBERT ANGLE RUE SAINTE BARBE	True	False	11	6.0	5.0	OPEN	1650455339000.0	marseille	1302	JCDeceaux	43.29924603474944	5.374740047327954	20.0	FR03047	0.7676746118539042
marseille	7026	2022-06-02T17:58:22	2022-06-02T20:04	17	7026 - BALDASSINI / GERLAND		False	False	20	11.0	9.0	OPEN	1650455181000.0	lyon	7026	JCDeceaux	45.727691	4.837392	167.0	FR20067	0.7428593503242577
marseille	7026	2022-06-02T17:58:22	2022-06-02T20:04	17	7026-CATALANS CORNICHE	CATALANS CORNICHE - 69 CORNICHE J.F. KENNEDY ANGLE RUE DES CATALANS	True	False	17	7.0	10.0	OPEN	1650455566000.0	marseille	7026	JCDeceaux	43.28985620147398	5.355962903211387	5.0	FR03047	2.462808821108443
marseille	7026	2022-06-02T17:58:22	2022-06-02T20:04	17	Place de Finlande	Place de Finlande			25					paris	7026	Smovengo	48.86240833596654	2.311362437903881	37.0	FR04055	0.6171616962996515
marseille	6176	2022-06-02T18:00:37	2022-06-02T20:04	15	6176-CANTINI ROUET	CANTINI ROUET - FACE AU 27 AVENUE JULES CANTINI	True	False	24	20.0	4.0	OPEN	1650455408000.0	marseille	6176	JCDeceaux	43.28477598361224	5.385593763617925	31.0	FR03006	1.3612985489023726
marseille	2304	2022-06-02T18:00:25	2022-06-02T20:04	10	2304 - RÉPUBLIQUE MOISSON	REPUBLIQUE MOISSON - RUE DE LA REPUBLIQUE ANGLE RUE FRANCOIS MOISSON	True	False	10	2.0	8.0	OPEN	1650455409000.0	marseille	2304	JCDeceaux	43.30179774806541	5.369716218117023	24.0	FR03047	1.2768263180735957
marseille	1191	2022-06-02T17:58:11	2022-06-02T20:04	17	1191-CANEBIERE-ST FERREOL	CANEBIERE SAINT FERREOL - ANGLE CANEBIERE SAINT FERREOL	True	False	20	13.0	6.0	OPEN	1650455734000.0	marseille	1191	JCDeceaux	43.29620767061392	5.37693066220596	16.0	FR03047	0.5420088768774015
marseille	6114	2022-06-02T18:04:37	2022-06-02T20:04	2	6114-JULIEN BARTHELEMY	JULIEN BARTHELEMY - 9 RUE 3 FRERES BARTHELEMY	True	False	10	9.0	1.0	OPEN	1650455416000.0	marseille	6114	JCDeceaux	43.292604598053984	5.384138435260716	51.0	FR03047	0.4920372545108413
marseille	1264	2022-06-02T18:05:37	2022-06-02T20:04	10	1264 - CANEBIÈRE DUGOMMIER	CANEBIERE DUGOMMIER - LA CANEBIERE ANGLE BOULEVARD DUGOMMIER	True	False	10	0.0	10.0	OPEN	1650455260000.0	marseille	1264	JCDeceaux	43.29789631329341	5.381132215559973	26.0	FR03047	0.2024842469945467
marseille	6206	2022-06-02T17:58:27	2022-06-02T20:04	1	6206-TOULON - MENPENTI	TOULON MENPENTI - ANGLE AVENUE DE TOULON ET RUE MENPENTI	True	False	16	16.0	0.0	OPEN	1650455148000.0	marseille	6206	JCDeceaux	43.284456097132846	5.392112767343369	41.0	FR03002	0.932140333427038
marseille	2222	2022-06-02T18:03:11	2022-06-02T20:04	0	2222-151 LIBERATION	151 LIBERATION - 151 BOULEVARD DE LA LIBERATION	True	True	10	3.0	7.0	OPEN	1650455551000.0	marseille	2222	JCDeceaux	43.30143187524121	5.392179383331833	62.0	FR03043	0.4811808321104553
marseille	5104	2022-06-02T18:04:11	2022-06-02T20:04	3	5104-CHAVE EUGÈNE PIERRE	CHAVE EUGENE PIERRE - BOULEVARD CHAVE ANGLE BOULEVARD EUGENE PIERRE	True	True	10	9.0	1.0	OPEN	1650455477000.0	marseille	5104	JCDeceaux	43.295363145406	5.390871390171412	42.0	FR03047	0.6868462653882491
marseille	1299	2022-06-02T17:55:56	2022-06-02T20:04	0	1299- ST CHARLES VOLTAIRE LIBERTÉ	SAINT CHARLES VOLTAIRE LIBERTE - BOULEVARD VOLTAIRE ANGLE BOULEVARD DE LA LIBERTE	True	False	17	6.0	11.0	OPEN	1650455286000.0	marseille	1299	JCDeceaux	43.30236655745069	5.383955032544848	52.0	FR03047	0.60394101899003
marseille	5106	2022-06-02T18:01:08	2022-06-02T20:04	0	5106-JEAN MOULIN BAILLE	JEAN MOULIN BAILLE - BOULEVARD JEAN  MOULIN ANGLE BOULEVARD BAILLE	True	False	20	11.0	9.0	OPEN	1650455573000.0	marseille	5106	JCDeceaux	43.2902407800378	5.39960982405674	34.0	FR03002	0.0588855651018739
marseille	5106	2022-06-02T18:01:08	2022-06-02T20:04	0	Cujas - Saint-Michel	Cujas - Saint-Michel			19					paris	5106	Smovengo	48.84819134858432	2.34183165485398	59.0	FR04141	0.6035094969545938
marseille	2200	2022-06-02T18:03:44	2022-06-02T20:04	19	2200-MUCEM	Bd du Littoral, 100 m avant le Mucem, devant l’entrée du parking Vieux Port Fort St Jean, direction vieux port	True	False	26	9.0	17.0	OPEN	1650455316000.0	marseille	2200	JCDeceaux	43.2984594666424	5.36291062831879	2.0	FR03047	1.750649067026705
marseille	5220	2022-06-02T18:03:05	2022-06-02T20:04	0	5220-ROOSEVELT - ORAN	ROOSEVELT ORAN - 53 COURS FRANKLIN ROOSEVELT ANGLE RUE D'ORAN	True	True	10	10.0	0.0	OPEN	1650455529000.0	marseille	5220	JCDeceaux	43.29899195650368	5.388799115293999	55.0	FR03047	0.5354534432233351
marseille	8309	2022-06-02T17:59:20	2022-06-02T20:04	0	8309- PRADO DUVEEN	PRADO DUVEEN - 72 AVENUE DU PRADO	True	False	19	9.0	10.0	OPEN	1650455648000.0	marseille	8309	JCDeceaux	43.27654702249427	5.388799649683594	20.0	FR03006	0.7240525433892149
marseille	8265	2022-06-02T18:00:16	2022-06-02T20:04	11	8265- NÉGRESKO - PAULET	NEGRESKO PAULET - FACE AU 42 RUE NEGRESKO	True	False	15	2.0	13.0	OPEN	1650455229000.0	marseille	8265	JCDeceaux	43.269318556371154	5.389387542314263	12.0	FR03006	1.0391270315712768
marseille	2032	2022-06-02T18:01:53	2022-06-02T20:04	8	2032- DAMES  SCHUMANN	DAMES SCHUMANN - 96 BOULEVARD DES DAMES	True	False	13	4.0	9.0	OPEN	1650455212000.0	marseille	2032	JCDeceaux	43.30331167287617	5.366730359523051	19.0	FR03047	1.5824854336583885
marseille	1287	2022-06-02T18:05:40	2022-06-02T20:04	7	1287- STALINGRAD - RÉFORMÉS	STALINGRAD REFORMES - SQUARE STALINGRAD	True	False	17	12.0	5.0	OPEN	1650455583000.0	marseille	1287	JCDeceaux	43.29952097558015	5.385047448641554	30.0	FR03047	0.3272228808996562
marseille	7153	2022-06-02T18:03:31	2022-06-02T20:04	1	7153-CORSE ST MAURICE	CORSE SAINT MAURICE - 28 AVENUE DE LA CORSE ANGLE RAMPE SAINT MAURICE	True	False	10	9.0	1.0	OPEN	1650455419000.0	marseille	7153	JCDeceaux	43.28946760889984	5.36370990786361	28.0	FR03047	1.8644137522820463
marseille	8308	2022-06-02T17:58:34	2022-06-02T20:04	0	8308-PRADO LATIL	PRADO LATIL - 247 AVENUE DU PRADO	True	False	10	5.0	5.0	OPEN	1650455135000.0	marseille	8308	JCDeceaux	43.27435226973076	5.390405906592448	14.0	FR03006	0.6321245600428707
marseille	8078	2022-06-02T18:05:24	2022-06-02T20:04	16	8078-VIEILLE CHAPELLE	VIEILLE CHAPELLE - 35 AVENUE DE LA POINTE ROUGE	True	False	20	12.0	8.0	OPEN	1650455658000.0	marseille	8078	JCDeceaux	43.24789994774334	5.374447484757423	3.0	FR03045	3.3264710878478114
marseille	6348	2022-06-02T17:58:33	2022-06-02T20:04	5	6348 - ROME- SALVATOR-ITALIE	3 Boulevard Louis Salvator angle rue d'Italie	True	False	17	4.0	13.0	OPEN	1650455482000.0	marseille	6348	JCDeceaux	43.290978	5.381342	29.0	FR03047	0.6834633928237098
marseille	1224	2022-06-02T18:02:04	2022-06-02T20:04	1	1224-PLAINE - BIBLIOTHEQUE	PLAINE BIBLIOTHEQUE - 45 RUE DE LA BIBLIOTHEQUE	True	True	16	16.0	0.0	OPEN	1650455150000.0	marseille	1224	JCDeceaux	43.29582518327951	5.385996090720193	50.0	FR03047	0.2752115565695658
marseille	4022	2022-06-02T17:57:58	2022-06-02T20:04	3	4022 - PLACE DE LA CROIX-ROUSSE	Prox. Grande rue de la Croix-Rousse	False	True	21	21.0	0.0	OPEN	1650455387000.0	lyon	4022	JCDeceaux	45.77608	4.832543	251.0	FR20003	0.9849165780740664
marseille	4022	2022-06-02T17:57:58	2022-06-02T20:04	3	4022-SAKAKINI FOCH	SAKAKINI FOCH - BOULAVARD SAKAKINI ANGLE AVENUE MARECHAL FOCH	True	False	15	12.0	2.0	OPEN	1650455684000.0	marseille	4022	JCDeceaux	43.29952274790985	5.401127142110414	44.0	FR03043	0.8467817729850582
marseille	1213	2022-06-02T18:01:06	2022-06-02T20:04	0	1213-GRIGNAN - MARCELLE PAUL	GRIGNAN MARCELLE PAUL - RUE GRIGNAN ANGLE RUE DE LA PAIX MARCELLE PAUL	True	False	10	10.0	0.0	OPEN	1650455569000.0	marseille	1213	JCDeceaux	43.291357465205536	5.373546945382951	29.0	FR03047	1.0338222350915507
amiens	18	2022-06-02T17:56:43	2022-06-02T20:07	10	18- PREFECTURE	2 rue Puvis de Chavannes	True	False	20	11.0	9.0	OPEN	1650455178000.0	amiens	18	JCDeceaux	49.890229	2.295865	39.0	FR18053	1.5604259311286504
amiens	18	2022-06-02T17:56:43	2022-06-02T20:07	10	18 - SAINT-JACQUES (CB)	Place Saint Jacques (en face de l'hopital)	True	False	20	15.0	5.0	OPEN	1650455489000.0	besancon	18	JCDeceaux	47.23526	6.021363	244.0	FR82001	0.2605770607840366
amiens	18	2022-06-02T17:56:43	2022-06-02T20:07	10	18 - CLEMENCEAU	14 AVENUE AUGUSTE WICKY	False	False	11	7.0	4.0	OPEN	1650455206000.0	mulhouse	18	JCDeceaux	47.744426	7.340096	242.0	FR16057	1.5840267815086186
amiens	18	2022-06-02T17:56:43	2022-06-02T20:07	10	00018 - GARE SAINT LEON (CB)	Angle rue Saint-Léon - Esplanade Saint-Léon	True	False	20	11.0	9.0	OPEN	1650455259000.0	nancy	18	JCDeceaux	48.689560111075	6.17251545229862	217.0	FR30024	0.1347679996063203
amiens	18	2022-06-02T17:56:43	2022-06-02T20:07	10	018-VIARME	23, place Viarme	False	False	14	10.0	4.0	OPEN	1650455183000.0	nantes	18	JCDeceaux	47.2214293389855	-1.56330836686976	35.0	FR23251	1.9305907405263047
amiens	18	2022-06-02T17:56:43	2022-06-02T20:07	10	18 - DOCKS	bd ferdinands de lesseps angle rue amedee dormoy	True	False	26	16.0	10.0	OPEN	1650455224000.0	rouen	18	JCDeceaux	49.44541856175536	1.063998154832871	6.0	FR25054	1.2718253635272208
amiens	18	2022-06-02T17:56:43	2022-06-02T20:07	10	00018 - STRASBOURG - JEAN JAURES	4 BD DE STRASBOURG	True	False	25	20.0	5.0	OPEN	1650455567000.0	toulouse	18	JCDeceaux	43.6062971877073	1.44824440833033	152.0	FR12009	0.8970886369779737
amiens	18	2022-06-02T17:56:43	2022-06-02T20:07	10	018 Nombre d'Or				16					montpellier	18	En regie	43.607859	3.886644	27.0	FR08030	1.2703615713736556
amiens	2	2022-06-02T17:56:40	2022-06-02T20:07	10	02- LES HALLES	Rue J Natiere	True	False	20	12.0	8.0	OPEN	1650455256000.0	amiens	2	JCDeceaux	49.896032388592566	2.295043974872919	30.0	FR18053	1.1723858573301849
amiens	2	2022-06-02T17:56:40	2022-06-02T20:07	10	02 - SQUARE BOUCHOT	Rue Battant (au niveau du Square Bouchot)	False	False	10	5.0	5.0	OPEN	1650455496000.0	besancon	2	JCDeceaux	47.243569	6.021966	250.0	FR82514	0.5086014753389124
amiens	2	2022-06-02T17:56:40	2022-06-02T20:07	10	02 - HOPITAL INTERCOMMUNAL (CHIC)	AVENUE DE VERDUN	True	False	22	6.0	16.0	OPEN	1650455494000.0	creteil	2	JCDeceaux	48.796173633089616	2.46370624551545	49.0	FR04008	1.5657529407612532
amiens	2	2022-06-02T17:56:40	2022-06-02T20:07	10	02 - REPUBLIQUE	3 Place de la République	True	False	14	14.0	0.0	OPEN	1650455144000.0	mulhouse	2	JCDeceaux	47.7459607192146	7.34141256758124	245.0	FR16057	1.3803777767785304
amiens	2	2022-06-02T17:56:40	2022-06-02T20:07	10	00002 - PLACE DE LA CARRIERE (CB)	Angle Place de la Carrière et rue des Maréchaux	True	False	16	8.0	8.0	OPEN	1650455232000.0	nancy	2	JCDeceaux	48.6945981637388	6.18229408637817	200.0	FR30032	0.0142549647706326
amiens	2	2022-06-02T17:56:40	2022-06-02T20:07	10	002-HÔTEL DE VILLE	29, rue de Strasbourg	False	False	20	19.0	1.0	OPEN	1650455640000.0	nantes	2	JCDeceaux	47.2185718130915	-1.55348429039295	20.0	FR23140	1.580811001071464
amiens	2	2022-06-02T17:56:40	2022-06-02T20:07	10	02- PASTEUR - FAC DE DROIT	AVENUE PASTEUR	True	False	20	16.0	4.0	OPEN	1650455632000.0	rouen	2	JCDeceaux	49.4442849736749	1.07838302560908	9.0	FR25037	0.4501926399167927
amiens	2	2022-06-02T17:56:40	2022-06-02T20:07	10	00002 - LAFAYETTE	21 RUE LAFAYETTE	True	False	24	8.0	15.0	OPEN	1650455704000.0	toulouse	2	JCDeceaux	43.60485265221502	1.445285876671779	155.0	FR12009	0.5702098563872167
amiens	2	2022-06-02T17:56:40	2022-06-02T20:07	10	002 Comédie				24					montpellier	2	En regie	43.608148	3.878778	40.0	FR08004	0.5456018461076617
amiens	10	2022-06-02T17:59:20	2022-06-02T20:07	11	10- PALAIS DE JUSTICE	Place D' Aguesseau	True	False	20	11.0	9.0	OPEN	1650455530000.0	amiens	10	JCDeceaux	49.8933588618336	2.301314220716614	40.0	FR18053	0.9842571214791352
amiens	10	2022-06-02T17:59:20	2022-06-02T20:07	11	10 - 8 SEPTEMBRE (CB)	Place du 8 Septembre	True	False	15	10.0	5.0	OPEN	1650455526000.0	besancon	10	JCDeceaux	47.237665	6.024203	252.0	FR82001	0.1990530340587001
amiens	10	2022-06-02T17:59:20	2022-06-02T20:07	11	10 - MAGELLAN	RUE MAGELLAN	True	False	20	18.0	2.0	OPEN	1650455409000.0	creteil	10	JCDeceaux	48.76895633113984	2.456664667660431	36.0	FR04034	1.0318422061990828
amiens	10	2022-06-02T17:59:20	2022-06-02T20:07	11	10 - PLACE DE LA PAIX	Rue de la SINNE angle rue CH.BRUN devant Eglise St ETIENNE	False	False	13	11.0	2.0	OPEN	1650455590000.0	mulhouse	10	JCDeceaux	47.7441863794142	7.33572665536391	244.0	FR16069	1.354011624161093
amiens	10	2022-06-02T17:59:20	2022-06-02T20:07	11	00010 - GARE THIERS (CB)	Rue Mazagran	True	False	30	20.0	10.0	OPEN	1650455164000.0	nancy	10	JCDeceaux	48.69037	6.175677	217.0	FR30024	0.2227731712690187
amiens	10	2022-06-02T17:59:20	2022-06-02T20:07	11	010- PICASSO	12, mail Pablo Picasso	False	False	40	16.0	24.0	OPEN	1650455490000.0	nantes	10	JCDeceaux	47.216207	-1.533796	6.0	FR23188	0.8104664483204004
amiens	10	2022-06-02T17:59:20	2022-06-02T20:07	11	10- PLACE CARNOT	COURS CLEMENCEAU	True	False	15	9.0	6.0	OPEN	1650455510000.0	rouen	10	JCDeceaux	49.4336973759198	1.09090294278958	10.0	FR25500	0.6596083644510875
amiens	10	2022-06-02T17:59:20	2022-06-02T20:07	11	00010 - PLACE ESQUIROL	15 PL ETIENNE ESQUIROL	True	False	44	2.0	42.0	OPEN	1650455491000.0	toulouse	10	JCDeceaux	43.6003776908545	1.44544233356215	157.0	FR12008	0.3438112528911364
amiens	10	2022-06-02T17:59:20	2022-06-02T20:07	11	010 Rondelet				16					montpellier	10	En regie	43.603038	3.875796	37.0	FR08004	0.2583618237388934
amiens	4	2022-06-02T17:57:13	2022-06-02T20:07	6	04- PLACE AU FEURRE	Place au Feurre	True	False	20	10.0	10.0	OPEN	1650455581000.0	amiens	4	JCDeceaux	49.89729029741273	2.297864452413288	28.0	FR18053	0.8513807856421374
amiens	4	2022-06-02T17:57:13	2022-06-02T20:07	6	04 - FLORE	7 rue de la Cassotte	False	False	11	5.0	6.0	OPEN	1650455230000.0	besancon	4	JCDeceaux	47.245801	6.028143	256.0	FR82001	1.2011693879781835
amiens	4	2022-06-02T17:57:13	2022-06-02T20:07	6	04 - UNIVERSITE - MAIL DES MECHES	Avenue du Général de Gaulle	True	False	40	35.0	4.0	OPEN	1650455299000.0	creteil	4	JCDeceaux	48.788110780811415	2.446248652158302	38.0	FR04034	1.528687300211301
amiens	4	2022-06-02T17:57:13	2022-06-02T20:07	6	04 - PARC SALVATOR	Rue de Metz devant parking Face rue de la SOMME	False	False	12	8.0	4.0	OPEN	1650455658000.0	mulhouse	4	JCDeceaux	47.748312192104606	7.343104706876782	240.0	FR16057	1.081359513414365
amiens	4	2022-06-02T17:57:13	2022-06-02T20:07	6	00004 - MARCHE CENTRAL (CB)	Angle rue Saint-Dizier - Rue du Dr SCHMITT	True	False	18	12.0	6.0	OPEN	1650455571000.0	nancy	4	JCDeceaux	48.6891733257851	6.18390463043762	206.0	FR30024	0.0915381078191003
amiens	4	2022-06-02T17:57:13	2022-06-02T20:07	6	004-MOULIN	18, rue du Moulin	False	False	15	7.0	8.0	OPEN	1650455281000.0	nantes	4	JCDeceaux	47.2166675820152	-1.5543847138777	13.0	FR23140	1.3776067635323428
amiens	4	2022-06-02T17:57:13	2022-06-02T20:07	6	04- MUSEE DES BEAUX ARTS	DEVANT N° 39 ALLEE EUGENE DELACROIX	True	False	20	12.0	8.0	OPEN	1650455353000.0	rouen	4	JCDeceaux	49.44430797679112	1.093579586130271	27.0	FR25036	0.2174811782973953
amiens	4	2022-06-02T17:57:13	2022-06-02T20:07	6	00004 - SAINTE-URSULE	15 RUE SAINTE-URSULE	True	False	20	7.0	13.0	OPEN	1650455710000.0	toulouse	4	JCDeceaux	43.6023360927912	1.44204743783867	156.0	FR12008	0.2624125556516684
amiens	4	2022-06-02T17:57:13	2022-06-02T20:07	6	004 Hôtel de Ville				16					montpellier	4	En regie	43.599088	3.894866	15.0	FR08016	1.1824364615367644
amiens	24	2022-06-02T18:04:39	2022-06-02T20:07	9	24- COLISEUM	Boulevard Faidherbe	True	False	20	7.0	13.0	OPEN	1650455303000.0	amiens	24	JCDeceaux	49.89413492763881	2.287054048660281	31.0	FR18079	1.9374547449075488
amiens	24	2022-06-02T18:04:39	2022-06-02T20:07	9	24 - MEDIATHEQUE	Rue de la République angle rue d'Alsace face à la médiathèque	False	False	10	7.0	3.0	OPEN	1650455495000.0	besancon	24	JCDeceaux	47.240083	6.027359	244.0	FR82001	0.6162642776156628
amiens	24	2022-06-02T18:04:39	2022-06-02T20:07	9	24 - TIVOLI	Rue de Tivoli angle Bd Wallack	False	False	13	10.0	3.0	OPEN	1650455320000.0	mulhouse	24	JCDeceaux	47.74305508622176	7.347364171170129	241.0	FR16057	1.5979085064777925
amiens	24	2022-06-02T18:04:39	2022-06-02T20:07	9	00024 - 3 MAISONS - CHARLES V (CB)	rue du faubourg des 3 Maisons - Angle boulevard Charles V	True	False	23	16.0	7.0	OPEN	1650455444000.0	nancy	24	JCDeceaux	48.701365	6.176824	198.0	FR30036	0.4762858255910515
amiens	24	2022-06-02T18:04:39	2022-06-02T20:07	9	24 - HANGAR 108	Allée Jean de Béthencourt devant LE HANGAR 108 76100 ROUEN	True	False	40	23.0	17.0	OPEN	1650455136000.0	rouen	24	JCDeceaux	49.441286	1.07176	5.0	FR25037	0.8226002093305815
amiens	24	2022-06-02T18:04:39	2022-06-02T20:07	9	00024 - PLACE SAINT-ETIENNE	14 PL SAINT-ETIENNE	True	False	22	1.0	21.0	OPEN	1650455527000.0	toulouse	24	JCDeceaux	43.6003986674123	1.45017910039206	156.0	FR12008	0.830621023821173
amiens	24	2022-06-02T18:04:39	2022-06-02T20:07	9	024 Cité Mion				8					montpellier	24	En regie	43.601143	3.884373	34.0	FR08004	1.0967131411460738
amiens	25	2022-06-02T18:04:01	2022-06-02T20:07	9	25- LA HOTOIE	Bd des Fédérés	True	False	20	13.0	7.0	OPEN	1650455592000.0	amiens	25	JCDeceaux	49.896862536806346	2.282867747579433	25.0	FR18079	2.1830089749073505
amiens	25	2022-06-02T18:04:01	2022-06-02T20:07	9	25 - MORAND	2 rue Morand	False	False	12	8.0	4.0	OPEN	1650455686000.0	besancon	25	JCDeceaux	47.238133	6.026309	254.0	FR82001	0.3825496143005784
amiens	25	2022-06-02T18:04:01	2022-06-02T20:07	9	25 - PALAIS DES SPORTS	Rue du Château Zu-Rhein angle Rue de Hirsingue	False	False	11	9.0	2.0	OPEN	1650455216000.0	mulhouse	25	JCDeceaux	47.740487	7.320169	241.0	FR16069	0.8069979799681273
amiens	25	2022-06-02T18:04:01	2022-06-02T20:07	9	00025 - PLACE COMMANDERIE	Place de la Commanderie - Face au n°13	False	False	18	8.0	10.0	OPEN	1650455515000.0	nancy	25	JCDeceaux	48.6859179816784	6.1674218161464	218.0	FR30016	0.010195974742941
amiens	25	2022-06-02T18:04:01	2022-06-02T20:07	9	025-DALBY	61, boulevard Ernest Dalby	False	False	15	12.0	3.0	OPEN	1650455534000.0	nantes	25	JCDeceaux	47.223508869812	-1.52995959270347	9.0	FR23188	0.8412806561078812
amiens	25	2022-06-02T18:04:01	2022-06-02T20:07	9	25 - STATION MOBILE	187 rue Saint Julien	True	False	15	10.0	5.0	OPEN	1650455345000.0	rouen	25	JCDeceaux	49.42611	1.07496	8.0	FR25054	1.0714846798435609
amiens	25	2022-06-02T18:04:01	2022-06-02T20:07	9	00025 - PLACE ROUAIX	1 RUE DES TOURNEURS	True	False	18	0.0	17.0	OPEN	1650455538000.0	toulouse	25	JCDeceaux	43.59943504596716	1.445580732388259	156.0	FR12008	0.3601556007250245
amiens	25	2022-06-02T18:04:01	2022-06-02T20:07	9	025 Nouveau Saint-Roch				8					montpellier	25	En regie	43.599817	3.875757	41.0	FR08004	0.5982577081221381
amiens	8	2022-06-02T17:56:55	2022-06-02T20:07	5	08- VANMARCKE	Rue Edouard David	True	False	13	9.0	4.0	OPEN	1650455708000.0	amiens	8	JCDeceaux	49.896851505866685	2.301575828797199	27.0	FR18053	0.6204333978143282
amiens	8	2022-06-02T17:56:55	2022-06-02T20:07	5	08 - MARULAZ	Place Marulaz	False	False	10	7.0	3.0	OPEN	1650455263000.0	besancon	8	JCDeceaux	47.239595	6.017044	254.0	FR82514	0.197976689934412
amiens	8	2022-06-02T17:56:55	2022-06-02T20:07	5	08 - ROND POINT HOTEL DE VILLE	Avenue de la France Libre	True	False	34	21.0	13.0	OPEN	1650455548000.0	creteil	8	JCDeceaux	48.7773524472175	2.45537843175518	39.0	FR04034	0.743611475992371
amiens	8	2022-06-02T17:56:55	2022-06-02T20:07	5	08 - PORTE HAUTE	Rue Gutenberg angle rue l'Arsenal	False	False	15	10.0	5.0	OPEN	1650455739000.0	mulhouse	8	JCDeceaux	47.7469931994958	7.33206326834505	243.0	FR16069	0.9682816233760136
amiens	8	2022-06-02T17:56:55	2022-06-02T20:07	5	00008 - COURS LEOPOLD - SAINT MICHEL (CB)	Angle rue Saint-Michel et cours Léopold	True	False	18	17.0	1.0	OPEN	1650455321000.0	nancy	8	JCDeceaux	48.6956140662607	6.17676840786255	210.0	FR30032	0.1074896540318361
amiens	8	2022-06-02T17:56:55	2022-06-02T20:07	5	008-BOUCHERIE	4, rue de la Boucherie	False	False	24	11.0	13.0	OPEN	1650455391000.0	nantes	8	JCDeceaux	47.2162008925882	-1.55711168019757	18.0	FR23140	1.3957270676427316
amiens	8	2022-06-02T17:56:55	2022-06-02T20:07	5	08- SAINT MARC	RUE ARMAND CARREL	True	False	20	11.0	9.0	OPEN	1650455634000.0	rouen	8	JCDeceaux	49.43811211136788	1.100852281910646	11.0	FR25053	0.2180268058933714
amiens	8	2022-06-02T17:56:55	2022-06-02T20:07	5	00008 - ESPACE SAINT-GEORGES	19 RUE PAUL VIDAL	True	False	25	10.0	15.0	OPEN	1650455440000.0	toulouse	8	JCDeceaux	43.6030776947798	1.44804713795463	151.0	FR12008	0.700463112416701
amiens	8	2022-06-02T17:56:55	2022-06-02T20:07	5	008 Halles Castellane				12					montpellier	8	En regie	43.609935	3.877208	54.0	FR08004	0.5993081200799292
